     ELL          D_ELL            ERR
       I              E              E
               muKcmb^2       muKcmb^2
    1459   1.407700E+01   2.855000E+01
    1460   4.380400E+01   2.862700E+01
    1461   2.170000E+00   2.870400E+01
    1462   3.181300E+01   2.878200E+01
    1463   6.879000E+01   2.886000E+01
    1464   2.139400E+01   2.893800E+01
    1465   1.836100E+01   2.901700E+01
    1466   2.602000E+01   2.909600E+01
    1467  -3.253900E+01   2.917600E+01
    1468   2.683900E+01   2.925500E+01
    1469   1.935400E+01   2.933500E+01
    1470   2.786800E+01   2.941600E+01
    1471  -5.714200E+01   2.949600E+01
    1472   3.991000E+01   2.957700E+01
    1473   1.271500E+01   2.965900E+01
    1474   1.609400E+01   2.974000E+01
    1475   2.119800E+01   2.982200E+01
    1476   1.693800E+01   2.990500E+01
    1477   5.275500E+01   2.998700E+01
    1478   2.712500E+01   3.007000E+01
    1479  -3.136800E+01   3.015300E+01
    1480   2.743300E+01   3.023700E+01
    1481   6.212800E+01   3.032100E+01
    1482   5.055200E+01   3.040500E+01
    1483  -3.268200E+01   3.049000E+01
    1484  -1.941200E+01   3.057500E+01
    1485  -9.572000E+00   3.066000E+01
    1486   1.203400E+01   3.074600E+01
    1487   3.751200E+01   3.083100E+01
    1488   1.799500E+01   3.091800E+01
    1489   1.962600E+01   3.100400E+01
    1490  -8.960000E-01   3.109100E+01
    1491   1.618900E+01   3.117800E+01
    1492   2.614200E+01   3.126600E+01
    1493   1.426200E+01   3.135300E+01
    1494  -7.741000E+00   3.144100E+01
    1495   7.666000E+00   3.153000E+01
    1496   3.543100E+01   3.161900E+01
    1497   1.005000E+00   3.170800E+01
    1498   5.594000E+00   3.179700E+01
    1499   3.120000E+00   3.188700E+01
    1500   1.212800E+01   3.197700E+01
    1501   6.226000E+00   3.206700E+01
    1502  -5.625700E+01   3.215800E+01
    1503  -6.661000E+00   3.224800E+01
    1504   4.289800E+01   3.234000E+01
    1505   4.722900E+01   3.243100E+01
    1506  -2.183600E+01   3.252300E+01
    1507   5.997500E+01   3.261500E+01
    1508   6.883100E+01   3.270800E+01
    1509  -2.097700E+01   3.280000E+01
    1510   5.139300E+01   3.289300E+01
    1511   3.466000E+01   3.298700E+01
    1512   4.116900E+01   3.308000E+01
    1513   2.168000E+01   3.317400E+01
    1514   1.594300E+01   3.326800E+01
    1515   1.692800E+01   3.336300E+01
    1516   6.610000E+00   3.345800E+01
    1517   4.632000E+00   3.355300E+01
    1518   7.433000E+00   3.364800E+01
    1519   5.219400E+01   3.374400E+01
    1520  -2.948200E+01   3.384000E+01
    1521  -4.759100E+01   3.393600E+01
    1522   2.534700E+01   3.403300E+01
    1523   3.130100E+01   3.413000E+01
    1524   6.878000E+01   3.422700E+01
    1525   6.390600E+01   3.432400E+01
    1526  -7.465100E+01   3.442200E+01
    1527  -6.195500E+01   3.452000E+01
    1528   2.124700E+01   3.461800E+01
    1529   6.189300E+01   3.471700E+01
    1530   2.971200E+01   3.481600E+01
    1531   3.117400E+01   3.491500E+01
    1532   2.255700E+01   3.501400E+01
    1533   8.211800E+01   3.511400E+01
    1534   9.892000E+00   3.521400E+01
    1535   5.222900E+01   3.531400E+01
    1536  -3.331000E+01   3.541500E+01
    1537   2.170500E+01   3.551600E+01
    1538   3.285500E+01   3.561700E+01
    1539   3.326700E+01   3.571800E+01
    1540   2.214000E+01   3.582000E+01
    1541   4.884600E+01   3.592200E+01
    1542   6.319700E+01   3.602400E+01
    1543  -3.081300E+01   3.612600E+01
    1544  -3.658500E+01   3.622900E+01
    1545   8.232000E+00   3.633200E+01
    1546   1.039000E+01   3.643500E+01
    1547   2.898400E+01   3.653900E+01
    1548   2.164900E+01   3.664200E+01
    1549   1.710900E+01   3.674600E+01
    1550   4.188500E+01   3.685100E+01
    1551   3.547600E+01   3.695500E+01
    1552   5.413800E+01   3.706000E+01
    1553  -4.775000E+00   3.716500E+01
    1554  -6.700100E+01   3.727000E+01
    1555   2.331200E+01   3.737600E+01
    1556   4.618200E+01   3.748200E+01
    1557   3.148700E+01   3.758800E+01
    1558   4.157700E+01   3.769400E+01
    1559   2.846400E+01   3.780100E+01
    1560   2.372200E+01   3.790800E+01
    1561  -4.416500E+01   3.801500E+01
    1562   5.684600E+01   3.812200E+01
    1563   1.397000E+01   3.823000E+01
    1564  -1.508300E+01   3.833800E+01
    1565   7.456000E+00   3.844600E+01
    1566   3.118700E+01   3.855500E+01
    1567   8.054400E+01   3.866300E+01
    1568  -6.481900E+01   3.877200E+01
    1569   2.574600E+01   3.888100E+01
    1570  -1.012700E+01   3.899100E+01
    1571  -7.583000E+00   3.910000E+01
    1572   8.499800E+01   3.921000E+01
    1573  -2.425000E+01   3.932100E+01
    1574  -5.867100E+01   3.943100E+01
    1575  -3.461200E+01   3.954200E+01
    1576  -3.192600E+01   3.965300E+01
    1577  -2.072000E+00   3.976400E+01
    1578   2.815200E+01   3.987500E+01
    1579   3.795500E+01   3.998700E+01
    1580   1.248600E+01   4.009900E+01
    1581  -1.797700E+01   4.021100E+01
    1582   3.985800E+01   4.032400E+01
    1583  -1.082800E+01   4.043600E+01
    1584  -3.082500E+01   4.054900E+01
    1585   5.140700E+01   4.066300E+01
    1586   1.043700E+01   4.077600E+01
    1587   4.186700E+01   4.089000E+01
    1588   5.808300E+01   4.100400E+01
    1589   3.141100E+01   4.111800E+01
    1590   7.878000E+00   4.123300E+01
    1591   9.671000E+00   4.134700E+01
    1592   8.776300E+01   4.146200E+01
    1593   4.217800E+01   4.157800E+01
    1594   5.302000E+00   4.169300E+01
    1595  -4.256400E+01   4.180900E+01
    1596  -3.010900E+01   4.192500E+01
    1597   4.588200E+01   4.204100E+01
    1598   4.370600E+01   4.215800E+01
    1599   2.744500E+01   4.227500E+01
    1600   5.735000E+00   4.239200E+01
    1601   3.863900E+01   4.250900E+01
    1602  -5.359100E+01   4.262700E+01
    1603   2.259800E+01   4.274500E+01
    1604   6.195600E+01   4.286300E+01
    1605   4.946200E+01   4.298200E+01
    1606   2.245800E+01   4.310000E+01
    1607   7.228000E+00   4.321900E+01
    1608   2.295400E+01   4.333800E+01
    1609  -1.670900E+01   4.345800E+01
    1610   2.123600E+01   4.357800E+01
    1611   1.471680E+02   4.369800E+01
    1612  -3.357400E+01   4.381800E+01
    1613   4.949200E+01   4.393900E+01
    1614   1.030700E+01   4.406000E+01
    1615   6.746600E+01   4.418100E+01
    1616  -5.157200E+01   4.430200E+01
    1617   6.824700E+01   4.442400E+01
    1618   7.363700E+01   4.454600E+01
    1619   1.005090E+02   4.466800E+01
    1620  -5.239200E+01   4.479100E+01
    1621   1.829000E+00   4.491400E+01
    1622   8.432700E+01   4.503700E+01
    1623   4.169800E+01   4.516000E+01
    1624  -5.689400E+01   4.528400E+01
    1625  -1.315100E+01   4.540800E+01
    1626   1.317260E+02   4.553200E+01
    1627  -3.981700E+01   4.565700E+01
    1628  -4.416100E+01   4.578200E+01
    1629   5.760800E+01   4.590700E+01
    1630   1.222700E+02   4.603200E+01
    1631   5.668600E+01   4.615800E+01
    1632   3.223200E+01   4.628400E+01
    1633  -4.764400E+01   4.641100E+01
    1634   1.627700E+01   4.653700E+01
    1635   8.443000E+00   4.666400E+01
    1636   5.097500E+01   4.679200E+01
    1637  -2.237100E+01   4.691900E+01
    1638   1.841200E+01   4.704700E+01
    1639   8.919200E+01   4.717600E+01
    1640   6.331300E+01   4.730400E+01
    1641  -2.337000E+00   4.743300E+01
    1642   2.635300E+01   4.756300E+01
    1643   2.458500E+01   4.769200E+01
    1644  -2.964000E+01   4.782200E+01
    1645   2.147300E+01   4.795200E+01
    1646   7.259800E+01   4.808300E+01
    1647  -3.958000E+00   4.821400E+01
    1648   3.383500E+01   4.834500E+01
    1649   1.290000E-01   4.847700E+01
    1650   7.518000E+01   4.860900E+01
    1651   7.066500E+01   4.874100E+01
    1652   1.717700E+01   4.887400E+01
    1653  -9.736000E+00   4.900700E+01
    1654  -2.229000E+00   4.914000E+01
    1655  -3.755900E+01   4.927400E+01
    1656   3.701100E+01   4.940800E+01
    1657   7.396000E+01   4.954200E+01
    1658  -1.656500E+01   4.967700E+01
    1659   6.823000E+00   4.981200E+01
    1660  -5.129000E+00   4.994700E+01
    1661   6.021600E+01   5.008300E+01
    1662   8.094000E+00   5.022000E+01
    1663  -8.888300E+01   5.035600E+01
    1664   1.489910E+02   5.049300E+01
    1665   7.182500E+01   5.063100E+01
    1666   4.392800E+01   5.076800E+01
    1667  -5.493200E+01   5.090600E+01
    1668   8.296200E+01   5.104500E+01
    1669   3.444300E+01   5.118400E+01
    1670  -9.920000E-01   5.132300E+01
    1671   4.411300E+01   5.146300E+01
    1672  -6.701800E+01   5.160300E+01
    1673   2.712700E+01   5.174300E+01
    1674   1.164090E+02   5.188400E+01
    1675   4.803400E+01   5.202600E+01
    1676   1.982800E+01   5.216700E+01
    1677  -4.783000E+00   5.230900E+01
    1678  -3.328000E+00   5.245200E+01
    1679   2.287100E+01   5.259500E+01
    1680  -5.023600E+01   5.273800E+01
    1681  -9.229000E+00   5.288200E+01
    1682   4.357500E+01   5.302600E+01
    1683   5.402200E+01   5.317100E+01
    1684  -1.983400E+01   5.331600E+01
    1685  -1.541700E+01   5.346100E+01
    1686   2.334000E+00   5.360700E+01
    1687   1.271290E+02   5.375300E+01
    1688  -2.628200E+01   5.390000E+01
    1689  -1.857700E+01   5.404700E+01
    1690   1.018270E+02   5.419500E+01
    1691   6.306000E+01   5.434300E+01
    1692   8.162900E+01   5.449100E+01
    1693  -3.865300E+01   5.464000E+01
    1694  -8.771100E+01   5.479000E+01
    1695  -2.890300E+01   5.494000E+01
    1696  -1.719500E+01   5.509000E+01
    1697   4.659400E+01   5.524100E+01
    1698  -3.310800E+01   5.539200E+01
    1699  -4.917800E+01   5.554400E+01
    1700   7.912300E+01   5.569600E+01
    1701   2.999100E+01   5.584900E+01
    1702   5.701400E+01   5.600200E+01
    1703  -5.888000E+01   5.615600E+01
    1704  -2.754300E+01   5.631000E+01
    1705   5.363300E+01   5.646400E+01
    1706   2.957100E+01   5.661900E+01
    1707   1.826430E+02   5.677500E+01
    1708   7.228000E+00   5.693100E+01
    1709  -9.455500E+01   5.708800E+01
    1710   1.589900E+01   5.724500E+01
    1711   3.837300E+01   5.740200E+01
    1712  -2.401800E+01   5.756000E+01
    1713   6.742500E+01   5.771900E+01
    1714  -1.162380E+02   5.787800E+01
    1715  -7.442700E+01   5.803700E+01
    1716   1.444280E+02   5.819700E+01
    1717   6.913200E+01   5.835800E+01
    1718   1.015090E+02   5.851900E+01
    1719  -9.488900E+01   5.868100E+01
    1720  -5.497700E+01   5.884300E+01
    1721  -2.168800E+01   5.900500E+01
    1722   4.450400E+01   5.916800E+01
    1723   6.176900E+01   5.933200E+01
    1724  -2.598200E+01   5.949600E+01
    1725  -7.988000E+00   5.966100E+01
    1726  -8.064200E+01   5.982600E+01
    1727   9.486600E+01   5.999200E+01
    1728   3.399300E+01   6.015800E+01
    1729   2.936000E+00   6.032500E+01
    1730  -8.221600E+01   6.049300E+01
    1731   1.461000E+00   6.066100E+01
    1732   1.720970E+02   6.082900E+01
    1733   1.864700E+01   6.099800E+01
    1734  -7.180000E-01   6.116800E+01
    1735  -1.951700E+01   6.133800E+01
    1736   5.396900E+01   6.150900E+01
    1737   2.984400E+01   6.168000E+01
    1738   3.690800E+01   6.185200E+01
    1739   5.014300E+01   6.202400E+01
    1740   6.999200E+01   6.219700E+01
    1741  -7.546700E+01   6.237100E+01
    1742  -7.930000E-01   6.254500E+01
    1743   7.812000E+01   6.271900E+01
    1744   1.043940E+02   6.289500E+01
    1745  -1.979600E+01   6.307000E+01
    1746  -1.379000E+00   6.324700E+01
    1747   7.497700E+01   6.342400E+01
    1748   6.802400E+01   6.360100E+01
    1749   3.995400E+01   6.377900E+01
    1750   7.841200E+01   6.395800E+01
    1751   4.598100E+01   6.413700E+01
    1752   1.382100E+01   6.431700E+01
    1753   3.782100E+01   6.449800E+01
    1754   5.266600E+01   6.467900E+01
    1755   3.813700E+01   6.486000E+01
    1756  -7.973000E+00   6.504200E+01
    1757   4.084400E+01   6.522500E+01
    1758   4.491000E+01   6.540900E+01
    1759   1.228900E+01   6.559300E+01
    1760   1.501500E+01   6.577700E+01
    1761   6.573100E+01   6.596300E+01
    1762   1.187100E+02   6.614800E+01
    1763  -3.067700E+01   6.633500E+01
    1764  -8.325700E+01   6.652200E+01
    1765   9.355200E+01   6.671000E+01
    1766   1.848300E+01   6.689800E+01
    1767   2.655600E+01   6.708700E+01
    1768   2.329700E+01   6.727600E+01
    1769  -8.941100E+01   6.746600E+01
    1770   5.239600E+01   6.765700E+01
    1771   7.943000E+00   6.784900E+01
    1772  -5.952900E+01   6.804000E+01
    1773   7.087100E+01   6.823300E+01
    1774  -1.483600E+01   6.842600E+01
    1775  -1.937700E+01   6.862000E+01
    1776  -3.222100E+01   6.881500E+01
    1777   5.050000E+00   6.901000E+01
    1778   6.316100E+01   6.920600E+01
    1779  -2.293400E+01   6.940200E+01
    1780  -8.565400E+01   6.959900E+01
    1781  -2.436100E+01   6.979700E+01
    1782  -7.362000E+01   6.999500E+01
    1783   1.525000E+01   7.019400E+01
    1784  -2.557000E+01   7.039300E+01
    1785   1.072520E+02   7.059400E+01
    1786   2.888900E+01   7.079400E+01
    1787  -1.647160E+02   7.099600E+01
    1788  -5.386000E+00   7.119800E+01
    1789  -1.328850E+02   7.140100E+01
    1790   9.955500E+01   7.160400E+01
    1791   1.620000E+00   7.180800E+01
    1792  -1.565500E+01   7.201300E+01
    1793  -4.062300E+01   7.221900E+01
    1794  -5.223300E+01   7.242500E+01
    1795   3.499700E+01   7.263100E+01
    1796  -3.727800E+01   7.283900E+01
    1797  -1.724300E+01   7.304700E+01
    1798   1.684250E+02   7.325500E+01
    1799   1.148720E+02   7.346500E+01
    1800  -1.055010E+02   7.367500E+01
    1801   1.165880E+02   7.388500E+01
    1802   2.884600E+01   7.409700E+01
    1803   2.661600E+01   7.430900E+01
    1804   4.721300E+01   7.452100E+01
    1805   6.342400E+01   7.473500E+01
    1806   1.213330E+02   7.494900E+01
    1807   4.819400E+01   7.516300E+01
    1808  -5.663600E+01   7.537900E+01
    1809   2.786400E+01   7.559500E+01
    1810   6.193000E+00   7.581100E+01
    1811  -3.462000E+01   7.602900E+01
    1812   9.105200E+01   7.624700E+01
    1813   1.418680E+02   7.646500E+01
    1814  -2.617000E+00   7.668500E+01
    1815   7.488000E+00   7.690500E+01
    1816   1.250960E+02   7.712600E+01
    1817   2.450000E-01   7.734700E+01
    1818  -1.197130E+02   7.756900E+01
    1819  -4.512300E+01   7.779200E+01
    1820   7.176800E+01   7.801600E+01
    1821  -5.838300E+01   7.824000E+01
    1822   1.206040E+02   7.846500E+01
    1823   3.168400E+01   7.869000E+01
    1824  -6.051600E+01   7.891600E+01
    1825  -3.340500E+01   7.914300E+01
    1826  -7.915400E+01   7.937100E+01
    1827  -4.445000E+00   7.959900E+01
    1828   8.187500E+01   7.982800E+01
    1829   8.938600E+01   8.005800E+01
    1830   1.340480E+02   8.028900E+01
    1831   9.604000E+00   8.052000E+01
    1832  -8.628400E+01   8.075200E+01
    1833   5.334400E+01   8.098400E+01
    1834   8.640000E+00   8.121700E+01
    1835  -7.663000E+00   8.145100E+01
    1836   7.962800E+01   8.168600E+01
    1837  -6.688800E+01   8.192100E+01
    1838  -6.674300E+01   8.215700E+01
    1839  -5.295000E+00   8.239400E+01
    1840   1.095700E+02   8.263200E+01
    1841   7.070000E+01   8.287000E+01
    1842  -6.734400E+01   8.310900E+01
    1843  -2.205600E+01   8.334800E+01
    1844   1.788000E+01   8.358900E+01
    1845   2.492600E+01   8.383000E+01
    1846  -1.403190E+02   8.407200E+01
    1847  -2.345000E+00   8.431400E+01
    1848   4.622900E+01   8.455700E+01
    1849   1.403100E+01   8.480100E+01
    1850  -4.168400E+01   8.504600E+01
    1851  -1.018300E+01   8.529100E+01
    1852  -5.145500E+01   8.553700E+01
    1853   1.738000E+01   8.578400E+01
    1854  -8.456700E+01   8.603200E+01
    1855   4.233000E+01   8.628000E+01
    1856  -3.605000E+00   8.652900E+01
    1857  -1.835600E+01   8.677900E+01
    1858  -8.675000E+00   8.703000E+01
    1859   6.541900E+01   8.728100E+01
    1860  -3.529900E+01   8.753300E+01
    1861   1.975200E+01   8.778600E+01
    1862  -4.257800E+01   8.803900E+01
    1863  -1.299150E+02   8.829300E+01
    1864   2.391210E+02   8.854800E+01
    1865   6.399100E+01   8.880400E+01
    1866  -5.421100E+01   8.906000E+01
    1867   1.742570E+02   8.931800E+01
    1868  -2.410100E+01   8.957600E+01
    1869   1.605600E+01   8.983400E+01
    1870   8.652200E+01   9.009400E+01
    1871   6.749700E+01   9.035400E+01
    1872  -7.788500E+01   9.061500E+01
    1873  -1.080900E+01   9.087700E+01
    1874   6.611900E+01   9.113900E+01
    1875   1.920070E+02   9.140200E+01
    1876   4.095100E+01   9.166600E+01
    1877   4.172000E+01   9.193100E+01
    1878  -1.800750E+02   9.219700E+01
    1879  -2.027900E+01   9.246300E+01
    1880   1.396650E+02   9.273000E+01
    1881   6.702200E+01   9.299800E+01
    1882   9.803700E+01   9.326700E+01
    1883  -9.786100E+01   9.353600E+01
    1884   4.859200E+01   9.380600E+01
    1885   4.330600E+01   9.407700E+01
    1886   2.946300E+01   9.434900E+01
    1887   6.823000E+00   9.462200E+01
    1888  -1.719990E+02   9.489500E+01
    1889  -2.042300E+01   9.516900E+01
    1890   6.705000E+01   9.544400E+01
    1891   1.482240E+02   9.572000E+01
    1892   1.348880E+02   9.599600E+01
    1893  -1.556740E+02   9.627400E+01
    1894  -2.293200E+01   9.655200E+01
    1895  -2.276300E+01   9.683100E+01
    1896   9.032600E+01   9.711000E+01
    1897   3.928900E+01   9.739100E+01
    1898  -1.581730E+02   9.767200E+01
    1899   1.078140E+02   9.795400E+01
    1900   5.904300E+01   9.823700E+01
    1901  -2.232300E+01   9.852100E+01
    1902   6.161200E+01   9.880600E+01
    1903  -2.110090E+02   9.909100E+01
    1904  -1.105080E+02   9.937700E+01
    1905   3.262100E+01   9.966400E+01
    1906  -1.084110E+02   9.995200E+01
    1907  -3.430600E+01   1.002410E+02
    1908   5.516200E+01   1.005300E+02
    1909  -1.028990E+02   1.008210E+02
    1910   1.910780E+02   1.011120E+02
    1911   1.376870E+02   1.014040E+02
    1912   4.872000E+00   1.016970E+02
    1913   1.032000E+01   1.019910E+02
    1914   6.072200E+01   1.022850E+02
    1915  -2.088700E+02   1.025810E+02
    1916   9.985000E+01   1.028770E+02
    1917   7.404900E+01   1.031740E+02
    1918   8.942500E+01   1.034720E+02
    1919  -1.797200E+01   1.037710E+02
    1920  -8.405500E+01   1.040700E+02
    1921   1.326840E+02   1.043710E+02
    1922   2.287100E+01   1.046720E+02
    1923  -5.387000E+01   1.049750E+02
    1924  -2.935000E+01   1.052780E+02
    1925   3.438200E+01   1.055820E+02
    1926  -2.150650E+02   1.058870E+02
    1927   1.661460E+02   1.061920E+02
    1928   1.494270E+02   1.064990E+02
    1929  -5.425000E+01   1.068070E+02
    1930   1.507070E+02   1.071150E+02
    1931   1.674100E+01   1.074240E+02
    1932  -6.983500E+01   1.077350E+02
    1933   3.665000E+00   1.080460E+02
    1934   1.567770E+02   1.083580E+02
    1935  -2.874700E+01   1.086710E+02
    1936  -3.312800E+01   1.089850E+02
    1937   2.021350E+02   1.092990E+02
    1938  -2.044960E+02   1.096150E+02
    1939   3.620600E+01   1.099320E+02
    1940  -1.260500E+01   1.102490E+02
    1941  -1.561810E+02   1.105670E+02
    1942   1.369770E+02   1.108870E+02
    1943  -4.167500E+01   1.112070E+02
    1944   7.123600E+01   1.115280E+02
    1945   7.820800E+01   1.118500E+02
    1946  -4.833000E+01   1.121730E+02
    1947  -2.832400E+01   1.124970E+02
    1948   1.676690E+02   1.128220E+02
    1949  -1.646600E+01   1.131480E+02
    1950   8.365300E+01   1.134750E+02
    1951  -5.019500E+01   1.138030E+02
    1952  -9.351400E+01   1.141320E+02
    1953  -6.372400E+01   1.144610E+02
    1954  -1.444170E+02   1.147920E+02
    1955  -1.617720E+02   1.151240E+02
    1956   1.740200E+01   1.154560E+02
    1957  -4.845200E+01   1.157900E+02
    1958  -4.172400E+01   1.161250E+02
    1959   1.521810E+02   1.164600E+02
    1960  -3.102700E+01   1.167970E+02
    1961  -1.900720E+02   1.171340E+02
    1962  -1.874080E+02   1.174730E+02
    1963   8.578100E+01   1.178120E+02
    1964   1.099630E+02   1.181530E+02
    1965   1.222110E+02   1.184940E+02
    1966   8.706400E+01   1.188370E+02
    1967   7.821000E+00   1.191800E+02
    1968   7.856300E+01   1.195250E+02
    1969   5.183000E+00   1.198700E+02
    1970   4.772200E+01   1.202170E+02
    1971   1.808110E+02   1.205640E+02
    1972   1.208700E+01   1.209130E+02
    1973   5.079000E+01   1.212630E+02
    1974   4.906100E+01   1.216130E+02
    1975   1.877800E+01   1.219650E+02
    1976   3.975000E+01   1.223180E+02
    1977   3.515000E+00   1.226720E+02
    1978   8.841400E+01   1.230270E+02
    1979  -9.668200E+01   1.233830E+02
    1980   1.839320E+02   1.237400E+02
    1981  -9.757000E+00   1.240980E+02
    1982  -8.436000E+00   1.244570E+02
    1983  -6.518600E+01   1.248170E+02
    1984  -1.739430E+02   1.251780E+02
    1985   1.085420E+02   1.255410E+02
    1986   3.507440E+02   1.259040E+02
    1987  -1.229100E+01   1.262690E+02
    1988  -1.577300E+01   1.266350E+02
    1989   1.002750E+02   1.270020E+02
    1990   3.445300E+01   1.273700E+02
    1991   1.062300E+01   1.277390E+02
    1992  -4.083500E+01   1.281100E+02
    1993   4.268000E+01   1.284850E+02
    1994   9.483800E+01   1.288590E+02
    1995  -1.977960E+02   1.293240E+02
    1996  -1.724670E+02   1.297010E+02
