     ELL          D_ELL            ERR
       I              E              E
               muKcmb^2       muKcmb^2
    1420  -7.268500E+01   2.031700E+01
    1421  -3.425000E+01   2.034200E+01
    1422  -7.125300E+01   2.036600E+01
    1423  -3.849300E+01   2.039000E+01
    1424  -5.092100E+01   2.041400E+01
    1425  -6.202200E+01   2.043800E+01
    1426  -4.998000E+01   2.046100E+01
    1427  -5.286100E+01   2.048500E+01
    1428  -4.257100E+01   2.050700E+01
    1429  -1.131900E+01   2.053000E+01
    1430  -4.206900E+01   2.055200E+01
    1431  -1.060200E+01   2.057400E+01
    1432  -3.896800E+01   2.059500E+01
    1433  -5.404500E+01   2.061700E+01
    1434  -1.606300E+01   2.063800E+01
    1435  -3.221400E+01   2.065800E+01
    1436  -2.387600E+01   2.067900E+01
    1437  -5.151300E+01   2.069900E+01
    1438  -4.495400E+01   2.071800E+01
    1439  -4.620000E+01   2.073800E+01
    1440  -6.463900E+01   2.075700E+01
    1441  -3.491700E+01   2.077600E+01
    1442  -1.133400E+01   2.079400E+01
    1443  -5.159700E+01   2.081200E+01
    1444  -4.777200E+01   2.083000E+01
    1445  -3.377300E+01   2.084800E+01
    1446  -4.241400E+01   2.086500E+01
    1447  -8.891000E+00   2.088200E+01
    1448  -5.334400E+01   2.089800E+01
    1449  -5.365300E+01   2.091500E+01
    1450  -4.141800E+01   2.093000E+01
    1451   5.800000E-01   2.094600E+01
    1452  -4.608300E+01   2.096100E+01
    1453  -1.247000E+00   2.097600E+01
    1454  -1.723200E+01   2.099100E+01
    1455  -3.229600E+01   2.100500E+01
    1456  -2.439900E+01   2.101900E+01
    1457  -1.029400E+01   2.103300E+01
    1458  -6.370300E+01   2.104600E+01
    1459  -1.079300E+01   2.105900E+01
    1460  -5.374000E+00   2.107200E+01
    1461  -5.186100E+01   2.108400E+01
    1462  -5.274500E+01   2.109600E+01
    1463  -1.479000E+01   2.110800E+01
    1464  -1.575600E+01   2.112000E+01
    1465  -1.347600E+01   2.113100E+01
    1466  -3.231500E+01   2.114200E+01
    1467  -1.498100E+01   2.115200E+01
    1468   1.324500E+01   2.116200E+01
    1469  -4.903000E+00   2.117200E+01
    1470  -5.200900E+01   2.118200E+01
    1471  -1.547000E+01   2.119100E+01
    1472   4.553000E+00   2.120000E+01
    1473  -1.529700E+01   2.120900E+01
    1474   1.840400E+01   2.121700E+01
    1475  -8.482000E+00   2.122500E+01
    1476  -2.934900E+01   2.123300E+01
    1477   3.173000E+01   2.124000E+01
    1478  -4.187000E+00   2.124800E+01
    1479  -4.491800E+01   2.125500E+01
    1480   1.476200E+01   2.126100E+01
    1481   4.281400E+01   2.126800E+01
    1482   8.812000E+00   2.127400E+01
    1483  -2.682800E+01   2.127900E+01
    1484   1.167900E+01   2.128500E+01
    1485  -4.667700E+01   2.129000E+01
    1486  -5.986600E+01   2.129500E+01
    1487   1.693200E+01   2.130000E+01
    1488  -2.509100E+01   2.130400E+01
    1489  -3.154100E+01   2.130900E+01
    1490   5.927000E+00   2.131300E+01
    1491   4.740000E+01   2.131600E+01
    1492  -5.167000E+00   2.132000E+01
    1493  -2.430700E+01   2.132300E+01
    1494  -2.308000E+00   2.132600E+01
    1495   5.930000E-01   2.132900E+01
    1496   3.514600E+01   2.133200E+01
    1497  -2.843000E+01   2.133400E+01
    1498   1.796900E+01   2.133600E+01
    1499  -2.561000E+00   2.133800E+01
    1500  -1.873800E+01   2.134000E+01
    1501  -4.567800E+01   2.134100E+01
    1502   7.586000E+00   2.134300E+01
    1503   1.212500E+01   2.134400E+01
    1504  -5.779000E+00   2.134500E+01
    1505  -4.956000E+00   2.134600E+01
    1506   1.810900E+01   2.134600E+01
    1507   1.100100E+01   2.134700E+01
    1508  -4.813000E+00   2.134700E+01
    1509   2.494900E+01   2.134800E+01
    1510   3.324800E+01   2.134800E+01
    1511  -1.901300E+01   2.134800E+01
    1512   6.958000E+00   2.134800E+01
    1513   2.491100E+01   2.134800E+01
    1514   2.499700E+01   2.134700E+01
    1515   8.354000E+00   2.134700E+01
    1516  -1.213000E+01   2.134600E+01
    1517   2.620900E+01   2.134600E+01
    1518   2.600900E+01   2.134500E+01
    1519  -3.400300E+01   2.134400E+01
    1520  -1.653600E+01   2.134300E+01
    1521  -3.443000E+00   2.134200E+01
    1522  -8.088000E+00   2.134100E+01
    1523   1.346500E+01   2.134000E+01
    1524   2.816700E+01   2.133900E+01
    1525  -3.537500E+01   2.133800E+01
    1526   2.237200E+01   2.133600E+01
    1527   7.882000E+00   2.133500E+01
    1528   7.932000E+00   2.133400E+01
    1529   6.636400E+01   2.133200E+01
    1530  -4.203000E+00   2.133100E+01
    1531  -3.085000E+00   2.133000E+01
    1532   1.583800E+01   2.132800E+01
    1533  -2.474100E+01   2.132700E+01
    1534   2.214500E+01   2.132600E+01
    1535   1.603300E+01   2.132500E+01
    1536   1.128000E+00   2.132300E+01
    1537  -2.442000E+00   2.132200E+01
    1538   1.054600E+01   2.132100E+01
    1539   6.530000E-01   2.132000E+01
    1540   2.186700E+01   2.131900E+01
    1541  -2.190200E+01   2.131800E+01
    1542  -4.900000E-01   2.131800E+01
    1543   2.240100E+01   2.131700E+01
    1544   3.606500E+01   2.131600E+01
    1545   1.859400E+01   2.131600E+01
    1546  -4.567500E+01   2.131600E+01
    1547   3.497900E+01   2.131600E+01
    1548   3.621000E+00   2.131600E+01
    1549  -3.344300E+01   2.131600E+01
    1550   2.222400E+01   2.131600E+01
    1551   3.050500E+01   2.131600E+01
    1552  -1.197600E+01   2.131700E+01
    1553  -2.063200E+01   2.131800E+01
    1554   3.030300E+01   2.131900E+01
    1555   3.102600E+01   2.132000E+01
    1556   6.503000E+00   2.132100E+01
    1557   5.756000E+00   2.132300E+01
    1558   3.180300E+01   2.132500E+01
    1559  -2.680900E+01   2.132700E+01
    1560   1.279100E+01   2.132900E+01
    1561   9.240000E+00   2.133200E+01
    1562  -2.498500E+01   2.133500E+01
    1563   2.929000E+00   2.133800E+01
    1564   2.836500E+01   2.134100E+01
    1565  -1.503500E+01   2.134500E+01
    1566  -1.001300E+01   2.134900E+01
    1567   2.120900E+01   2.135300E+01
    1568  -4.264000E+00   2.135800E+01
    1569  -9.977000E+00   2.136300E+01
    1570  -3.369700E+01   2.136800E+01
    1571   6.720000E-01   2.137400E+01
    1572  -4.521400E+01   2.138000E+01
    1573   4.706000E+00   2.138600E+01
    1574  -6.900000E+00   2.139200E+01
    1575   1.345000E+00   2.139900E+01
    1576  -1.639700E+01   2.140700E+01
    1577   2.954300E+01   2.141400E+01
    1578  -2.639800E+01   2.142300E+01
    1579   3.605000E+00   2.143100E+01
    1580   3.021000E+00   2.144000E+01
    1581  -2.390000E+00   2.144900E+01
    1582   2.339100E+01   2.145900E+01
    1583  -9.996000E+00   2.146900E+01
    1584  -9.799000E+00   2.147900E+01
    1585   1.940500E+01   2.149000E+01
    1586  -3.777700E+01   2.150200E+01
    1587   7.328000E+00   2.151300E+01
    1588  -1.758200E+01   2.152500E+01
    1589  -4.315700E+01   2.153800E+01
    1590  -2.677000E+01   2.155100E+01
    1591   8.558000E+00   2.156500E+01
    1592   6.870000E-01   2.157900E+01
    1593  -5.567900E+01   2.159300E+01
    1594  -3.375400E+01   2.160800E+01
    1595   2.223400E+01   2.162300E+01
    1596  -4.097000E+00   2.163900E+01
    1597   1.007500E+01   2.165500E+01
    1598  -2.818400E+01   2.167200E+01
    1599   2.241600E+01   2.168900E+01
    1600  -4.664100E+01   2.170700E+01
    1601  -1.991400E+01   2.172500E+01
    1602   4.143400E+01   2.174400E+01
    1603   1.767800E+01   2.176300E+01
    1604  -2.063000E+00   2.178300E+01
    1605  -3.993800E+01   2.180300E+01
    1606  -6.816000E+00   2.182400E+01
    1607   2.447300E+01   2.184500E+01
    1608  -4.611200E+01   2.186700E+01
    1609  -1.432100E+01   2.188900E+01
    1610   3.270000E-01   2.191100E+01
    1611  -2.465200E+01   2.193500E+01
    1612  -1.764100E+01   2.195800E+01
    1613  -1.990000E+00   2.198200E+01
    1614  -1.478000E+01   2.200700E+01
    1615  -1.889200E+01   2.203200E+01
    1616   2.387500E+01   2.205800E+01
    1617   2.233000E+00   2.208400E+01
    1618  -1.776500E+01   2.211100E+01
    1619  -1.908600E+01   2.213800E+01
    1620  -5.241700E+01   2.216600E+01
    1621  -3.991800E+01   2.219400E+01
    1622   3.725300E+01   2.222300E+01
    1623  -2.934000E+00   2.225200E+01
    1624  -1.714800E+01   2.228100E+01
    1625  -3.384100E+01   2.231100E+01
    1626  -4.069300E+01   2.234200E+01
    1627  -6.635000E+00   2.237300E+01
    1628   1.051700E+01   2.240500E+01
    1629  -2.145900E+01   2.243700E+01
    1630  -1.387800E+01   2.247000E+01
    1631  -1.874300E+01   2.250300E+01
    1632  -3.192600E+01   2.253600E+01
    1633  -7.301100E+01   2.257000E+01
    1634  -2.047200E+01   2.260500E+01
    1635  -1.995100E+01   2.263900E+01
    1636  -5.673700E+01   2.267500E+01
    1637  -1.452200E+01   2.271100E+01
    1638  -5.588000E+01   2.274700E+01
    1639  -4.456000E+00   2.278400E+01
    1640  -2.098900E+01   2.282100E+01
    1641  -5.998000E+01   2.285800E+01
    1642  -1.920100E+01   2.289700E+01
    1643  -3.813000E+01   2.293500E+01
    1644  -3.934700E+01   2.297400E+01
    1645  -5.773000E+01   2.301300E+01
    1646   1.905400E+01   2.305300E+01
    1647  -2.041900E+01   2.309300E+01
    1648  -2.367900E+01   2.313400E+01
    1649  -1.223200E+01   2.317500E+01
    1650  -6.529000E+00   2.321600E+01
    1651  -2.894400E+01   2.325800E+01
    1652  -4.122400E+01   2.330000E+01
    1653  -4.772200E+01   2.334200E+01
    1654   1.857000E+00   2.338500E+01
    1655  -7.780000E+00   2.342800E+01
    1656  -9.045000E+00   2.347200E+01
    1657  -4.139700E+01   2.351600E+01
    1658  -4.731200E+01   2.356000E+01
    1659  -4.958100E+01   2.360400E+01
    1660  -1.390900E+01   2.364900E+01
    1661  -1.134200E+01   2.369500E+01
    1662  -2.361900E+01   2.374000E+01
    1663  -4.197800E+01   2.378600E+01
    1664   9.306000E+00   2.383200E+01
    1665  -9.443000E+00   2.387900E+01
    1666  -2.623900E+01   2.392500E+01
    1667  -1.472800E+01   2.397200E+01
    1668  -1.903000E+01   2.402000E+01
    1669  -6.311600E+01   2.406700E+01
    1670  -3.350900E+01   2.411500E+01
    1671   4.140000E+00   2.416300E+01
    1672  -2.892800E+01   2.421200E+01
    1673  -3.742200E+01   2.426000E+01
    1674  -1.842400E+01   2.430900E+01
    1675  -1.473000E+00   2.435800E+01
    1676  -6.052900E+01   2.440800E+01
    1677   3.320300E+01   2.445700E+01
    1678  -4.915000E+01   2.450700E+01
    1679  -3.827200E+01   2.455700E+01
    1680  -4.083600E+01   2.460700E+01
    1681  -3.194800E+01   2.465800E+01
    1682  -1.286400E+01   2.470800E+01
    1683  -4.866700E+01   2.475900E+01
    1684  -3.746100E+01   2.481000E+01
    1685   5.040000E+00   2.486100E+01
    1686  -3.596400E+01   2.491300E+01
    1687  -7.659600E+01   2.496400E+01
    1688  -6.201500E+01   2.501600E+01
    1689  -2.919200E+01   2.506700E+01
    1690  -1.880800E+01   2.511900E+01
    1691  -2.155400E+01   2.517100E+01
    1692  -6.665600E+01   2.522400E+01
    1693  -3.424300E+01   2.527600E+01
    1694  -6.489700E+01   2.532800E+01
    1695  -4.622000E+00   2.538100E+01
    1696  -2.749000E+01   2.543400E+01
    1697   1.621000E+00   2.548600E+01
    1698  -5.689000E+00   2.553900E+01
    1699   6.776000E+00   2.559200E+01
    1700  -6.935800E+01   2.564500E+01
    1701  -5.370100E+01   2.569800E+01
    1702  -2.820100E+01   2.575100E+01
    1703  -5.423100E+01   2.580400E+01
    1704  -5.408000E+00   2.585800E+01
    1705  -1.053000E+01   2.591100E+01
    1706   2.338000E+00   2.596500E+01
    1707  -2.421100E+01   2.601800E+01
    1708   3.716000E+00   2.607100E+01
    1709  -1.287500E+01   2.612500E+01
    1710  -3.720000E+00   2.617900E+01
    1711  -4.092600E+01   2.623200E+01
    1712  -3.468100E+01   2.628600E+01
    1713  -4.207600E+01   2.633900E+01
    1714  -3.322200E+01   2.639300E+01
    1715  -5.475400E+01   2.644700E+01
    1716   6.890000E+00   2.650000E+01
    1717  -8.973900E+01   2.655400E+01
    1718   3.271000E+00   2.660800E+01
    1719  -6.948000E+00   2.666100E+01
    1720   5.707000E+00   2.671500E+01
    1721  -3.429700E+01   2.676900E+01
    1722  -2.184200E+01   2.682200E+01
    1723   2.472400E+01   2.687600E+01
    1724  -3.492100E+01   2.692900E+01
    1725   1.185600E+01   2.698300E+01
    1726   2.140400E+01   2.703600E+01
    1727  -4.098900E+01   2.709000E+01
    1728  -5.457700E+01   2.714300E+01
    1729  -3.709300E+01   2.719700E+01
    1730  -3.307300E+01   2.725000E+01
    1731  -7.010300E+01   2.730400E+01
    1732  -6.120500E+01   2.735700E+01
    1733  -2.525800E+01   2.741000E+01
    1734  -4.607900E+01   2.746300E+01
    1735   2.745800E+01   2.751600E+01
    1736  -6.407300E+01   2.756900E+01
    1737  -6.285300E+01   2.762200E+01
    1738  -2.976000E+01   2.767500E+01
    1739  -3.142400E+01   2.772800E+01
    1740  -2.611800E+01   2.778100E+01
    1741   9.120000E-01   2.783400E+01
    1742   6.431000E+00   2.788700E+01
    1743  -4.932400E+01   2.793900E+01
    1744  -3.083000E+01   2.799200E+01
    1745   1.462600E+01   2.804400E+01
    1746  -5.560700E+01   2.809700E+01
    1747  -2.922800E+01   2.814900E+01
    1748   8.665000E+00   2.820100E+01
    1749   1.433000E+00   2.825300E+01
    1750  -5.717500E+01   2.830500E+01
    1751  -8.010000E+00   2.835700E+01
    1752   2.310400E+01   2.840900E+01
    1753  -1.298300E+01   2.846100E+01
    1754  -1.865000E+00   2.851300E+01
    1755  -2.144200E+01   2.856500E+01
    1756  -4.428400E+01   2.861600E+01
    1757  -4.384700E+01   2.866800E+01
    1758  -8.290300E+01   2.871900E+01
    1759  -3.519400E+01   2.877100E+01
    1760   9.263000E+00   2.882200E+01
    1761  -2.447500E+01   2.887300E+01
    1762   1.514200E+01   2.892500E+01
    1763  -1.590900E+01   2.897600E+01
    1764  -6.345000E+00   2.902700E+01
    1765   2.390000E-01   2.907800E+01
    1766   1.334100E+01   2.912800E+01
    1767   1.971700E+01   2.917900E+01
    1768   3.027500E+01   2.923000E+01
    1769  -2.100900E+01   2.928100E+01
    1770  -7.239000E+00   2.933100E+01
    1771  -2.607600E+01   2.938200E+01
    1772  -6.087800E+01   2.943200E+01
    1773  -4.263000E+01   2.948300E+01
    1774   1.935400E+01   2.953300E+01
    1775  -4.380700E+01   2.958300E+01
    1776   2.461800E+01   2.963300E+01
    1777  -1.533000E+01   2.968300E+01
    1778  -7.141200E+01   2.973300E+01
    1779  -4.109200E+01   2.978400E+01
    1780  -1.488500E+01   2.983300E+01
    1781  -2.001700E+01   2.988300E+01
    1782   4.812900E+01   2.993300E+01
    1783  -5.621100E+01   2.998300E+01
    1784  -3.205200E+01   3.003300E+01
    1785  -2.672300E+01   3.008300E+01
    1786  -4.305000E+00   3.013200E+01
    1787   3.289000E+00   3.018200E+01
    1788   3.892900E+01   3.023200E+01
    1789  -1.890300E+01   3.028100E+01
    1790  -1.644900E+01   3.033100E+01
    1791   1.031800E+01   3.038100E+01
    1792  -3.223800E+01   3.043000E+01
    1793  -2.305200E+01   3.048000E+01
    1794   3.966400E+01   3.052900E+01
    1795  -8.642000E+00   3.057900E+01
    1796  -1.603500E+01   3.062800E+01
    1797  -5.966400E+01   3.067800E+01
    1798   1.671400E+01   3.072700E+01
    1799   8.633000E+00   3.077700E+01
    1800  -2.009200E+01   3.082700E+01
    1801   1.741600E+01   3.087600E+01
    1802  -1.072000E+00   3.092600E+01
    1803   3.254900E+01   3.097500E+01
    1804  -2.659400E+01   3.102500E+01
    1805  -7.890700E+01   3.107500E+01
    1806   5.088700E+01   3.112400E+01
    1807  -2.306100E+01   3.117400E+01
    1808  -5.375100E+01   3.122400E+01
    1809   1.177800E+01   3.127400E+01
    1810  -3.856200E+01   3.132300E+01
    1811   2.496400E+01   3.137300E+01
    1812  -2.832400E+01   3.142300E+01
    1813   4.229000E+00   3.147300E+01
    1814  -2.370000E-01   3.152300E+01
    1815   2.514700E+01   3.157400E+01
    1816   3.662900E+01   3.162400E+01
    1817  -3.084200E+01   3.167400E+01
    1818   2.241900E+01   3.172500E+01
    1819   1.771200E+01   3.177500E+01
    1820  -9.579000E+00   3.182600E+01
    1821  -1.158600E+01   3.187700E+01
    1822   1.172100E+01   3.192700E+01
    1823   4.385700E+01   3.197800E+01
    1824  -6.600000E-02   3.202900E+01
    1825  -4.235200E+01   3.208100E+01
    1826  -3.920400E+01   3.213200E+01
    1827   3.090100E+01   3.218300E+01
    1828  -1.504600E+01   3.223500E+01
    1829  -1.384900E+01   3.228700E+01
    1830  -8.240000E-01   3.233900E+01
    1831  -5.528600E+01   3.239100E+01
    1832   2.682000E+01   3.244300E+01
    1833  -2.953000E+00   3.249500E+01
    1834  -2.615000E+01   3.254800E+01
    1835   1.706800E+01   3.260000E+01
    1836   2.099700E+01   3.265300E+01
    1837   2.173000E+00   3.270600E+01
    1838  -1.079600E+01   3.276000E+01
    1839  -1.650100E+01   3.281300E+01
    1840   3.020700E+01   3.286700E+01
    1841  -9.059000E+00   3.292100E+01
    1842  -3.910900E+01   3.297500E+01
    1843  -3.375300E+01   3.302900E+01
    1844  -3.298500E+01   3.308300E+01
    1845  -2.202600E+01   3.313800E+01
    1846  -2.772800E+01   3.319300E+01
    1847   5.990400E+01   3.324800E+01
    1848  -5.325300E+01   3.330400E+01
    1849   1.796500E+01   3.335900E+01
    1850   1.506300E+01   3.341500E+01
    1851   5.162000E+00   3.347200E+01
    1852   1.154400E+01   3.352800E+01
    1853   3.335500E+01   3.358500E+01
    1854  -3.166200E+01   3.364200E+01
    1855   5.759100E+01   3.369900E+01
    1856   8.170000E-01   3.375700E+01
    1857   2.360500E+01   3.381500E+01
    1858  -6.435900E+01   3.387300E+01
    1859  -3.813800E+01   3.393100E+01
    1860   7.960400E+01   3.399000E+01
    1861   1.891200E+01   3.404900E+01
    1862  -5.061900E+01   3.410900E+01
    1863   9.222000E+00   3.416800E+01
    1864   5.588400E+01   3.422900E+01
    1865  -1.157500E+01   3.428900E+01
    1866  -3.511100E+01   3.435000E+01
    1867   3.105900E+01   3.441100E+01
    1868  -1.348400E+01   3.447200E+01
    1869  -3.430300E+01   3.453400E+01
    1870  -3.468700E+01   3.459600E+01
    1871  -5.602300E+01   3.465800E+01
    1872   2.243600E+01   3.472100E+01
    1873   4.548000E+01   3.478500E+01
    1874   4.436900E+01   3.484800E+01
    1875   1.148000E+00   3.491200E+01
    1876  -3.947000E+01   3.497600E+01
    1877  -7.210000E-01   3.504100E+01
    1878   8.388000E+00   3.510600E+01
    1879   2.966600E+01   3.517200E+01
    1880   1.420400E+01   3.523700E+01
    1881   2.740700E+01   3.530400E+01
    1882  -9.742000E+00   3.537000E+01
    1883   4.216100E+01   3.543700E+01
    1884   2.351700E+01   3.550500E+01
    1885  -6.845500E+01   3.557300E+01
    1886   4.830600E+01   3.564100E+01
    1887   2.662000E+01   3.571000E+01
    1888  -1.640100E+01   3.577900E+01
    1889  -9.520300E+01   3.584800E+01
    1890   4.731000E+00   3.591800E+01
    1891   2.288400E+01   3.598900E+01
    1892   4.714000E+00   3.606000E+01
    1893  -1.609700E+01   3.613100E+01
    1894   1.186000E+00   3.620300E+01
    1895  -1.949200E+01   3.627500E+01
    1896   1.925800E+01   3.634700E+01
    1897   1.463100E+01   3.642000E+01
    1898  -6.882000E+00   3.649400E+01
    1899  -4.074000E+01   3.656800E+01
    1900  -3.746800E+01   3.664200E+01
    1901   3.725800E+01   3.671700E+01
    1902  -2.879100E+01   3.679200E+01
    1903  -9.306600E+01   3.686800E+01
    1904   6.736700E+01   3.694400E+01
    1905   9.374800E+01   3.702100E+01
    1906  -5.862500E+01   3.709800E+01
    1907   2.043000E+00   3.717600E+01
    1908  -1.289210E+02   3.725400E+01
    1909  -1.877300E+01   3.733300E+01
    1910  -2.398000E+01   3.741200E+01
    1911  -2.549100E+01   3.749100E+01
    1912  -3.710400E+01   3.757100E+01
    1913  -3.125800E+01   3.765100E+01
    1914   7.522300E+01   3.773200E+01
    1915  -1.836900E+01   3.781400E+01
    1916   1.630600E+01   3.789600E+01
    1917  -3.758000E+01   3.797800E+01
    1918  -3.025300E+01   3.806100E+01
    1919  -1.711900E+01   3.814400E+01
    1920  -1.177600E+01   3.822800E+01
    1921   5.418000E+00   3.831200E+01
    1922   1.741900E+01   3.839700E+01
    1923  -7.304000E+00   3.848200E+01
    1924   4.424000E+00   3.856700E+01
    1925  -5.535400E+01   3.865400E+01
    1926   4.808600E+01   3.874000E+01
    1927  -1.021600E+01   3.882700E+01
    1928   4.025000E+00   3.891500E+01
    1929   3.058700E+01   3.900300E+01
    1930  -5.524600E+01   3.909100E+01
    1931  -4.654000E+01   3.918000E+01
    1932   7.205000E+00   3.927000E+01
    1933   3.644000E+01   3.935900E+01
    1934   4.360000E+01   3.945000E+01
    1935  -9.325000E+00   3.954100E+01
    1936  -4.617200E+01   3.963200E+01
    1937   3.738000E+01   3.972400E+01
    1938  -9.970000E-01   3.981600E+01
    1939  -1.514400E+01   3.990900E+01
    1940   7.916000E+00   4.000200E+01
    1941  -5.290800E+01   4.009500E+01
    1942  -1.838000E+00   4.018900E+01
    1943  -1.670100E+01   4.028400E+01
    1944  -4.215600E+01   4.037900E+01
    1945  -1.129000E+01   4.047400E+01
    1946   1.328600E+01   4.057000E+01
    1947   5.926100E+01   4.066700E+01
    1948  -2.883800E+01   4.076300E+01
    1949   1.941000E+01   4.086100E+01
    1950   8.823000E+00   4.095800E+01
    1951   7.421500E+01   4.105600E+01
    1952  -2.681900E+01   4.115500E+01
    1953  -2.610000E-01   4.125400E+01
    1954   3.221600E+01   4.135300E+01
    1955  -2.701200E+01   4.145300E+01
    1956   8.600000E-01   4.155300E+01
    1957   8.670000E+00   4.165400E+01
    1958  -9.961000E+00   4.175500E+01
    1959  -6.915000E+01   4.185700E+01
    1960  -2.304100E+01   4.195900E+01
    1961  -8.183200E+01   4.206100E+01
    1962   6.750000E+00   4.216400E+01
    1963  -5.162700E+01   4.226700E+01
    1964   1.785900E+01   4.237100E+01
    1965   2.989800E+01   4.247500E+01
    1966  -4.238700E+01   4.257900E+01
    1967  -4.875600E+01   4.268400E+01
    1968  -4.220900E+01   4.278900E+01
    1969   1.260000E-01   4.289500E+01
    1970   1.123200E+01   4.300100E+01
    1971  -3.663800E+01   4.310700E+01
    1972  -3.715700E+01   4.321400E+01
    1973  -6.411900E+01   4.332100E+01
    1974  -9.929600E+01   4.342900E+01
    1975   2.011500E+01   4.353700E+01
    1976   1.150500E+01   4.364500E+01
    1977  -6.103200E+01   4.375400E+01
    1978  -6.655600E+01   4.386300E+01
    1979  -4.303200E+01   4.397300E+01
    1980   4.256400E+01   4.408300E+01
    1981  -3.427000E+00   4.419300E+01
    1982  -4.153500E+01   4.430300E+01
    1983  -3.929600E+01   4.441400E+01
    1984  -6.586100E+01   4.452500E+01
    1985  -1.422300E+01   4.463700E+01
    1986   7.700000E-01   4.474900E+01
    1987   4.780900E+01   4.486100E+01
    1988  -3.160900E+01   4.497400E+01
    1989  -9.804000E+01   4.508700E+01
    1990   1.331400E+01   4.520100E+01
    1991  -3.737400E+01   4.531400E+01
    1992  -3.052700E+01   4.542800E+01
    1993  -5.978600E+01   4.554300E+01
    1994  -7.707200E+01   4.565800E+01
    1995  -1.077000E+00   4.579900E+01
    1996  -1.131490E+02   4.591500E+01
